date,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80,cluster_import,cluster_religious,cluster_community,cluster_highRisk,cluster_education,cluster_detentionCentre,cluster_workplace
2021-04-21,2340,12,1910,21610,759.0,2317.0,15.0,8.0,0.0,202.0,413.0,1498.0,201.0,84.0,118.0,413.0,566.0,443.0,273.0,216.0,123.0,61.0,17.0,0.0,14.0,121.0,0.0,325.0,40.0,120.0
2021-04-22,2875,29,2541,21938,983.0,2841.0,29.0,5.0,0.0,290.0,540.0,1788.0,230.0,104.0,186.0,540.0,658.0,509.0,375.0,246.0,149.0,64.0,17.0,0.0,37.0,65.0,1.0,501.0,51.0,152.0
2021-04-23,2847,4,2341,22429,751.0,2810.0,23.0,14.0,0.0,296.0,322.0,1884.0,252.0,96.0,200.0,322.0,769.0,513.0,339.0,263.0,179.0,65.0,8.0,0.0,17.0,131.0,0.0,283.0,62.0,97.0
2021-04-24,2717,27,2292,22846,671.0,2676.0,29.0,12.0,0.0,297.0,381.0,1768.0,244.0,102.0,195.0,381.0,630.0,543.0,331.0,264.0,143.0,87.0,14.0,0.0,19.0,108.0,0.0,242.0,21.0,128.0
2021-04-25,2690,10,1853,23662,846.0,2658.0,25.0,7.0,0.0,281.0,279.0,1781.0,273.0,89.0,192.0,279.0,617.0,506.0,393.0,265.0,185.0,75.0,13.0,0.0,50.0,121.0,0.0,166.0,18.0,349.0
2021-04-26,2776,4,1803,24621,806.0,2746.0,23.0,7.0,0.0,287.0,255.0,1859.0,286.0,97.0,190.0,255.0,659.0,595.0,329.0,276.0,203.0,68.0,15.0,0.0,56.0,113.0,0.0,105.0,17.0,287.0
2021-04-27,2733,5,2019,25325,721.0,2696.0,22.0,15.0,0.0,302.0,318.0,1813.0,266.0,88.0,214.0,318.0,703.0,489.0,362.0,259.0,182.0,57.0,27.0,0.0,17.0,105.0,17.0,161.0,36.0,256.0
2021-04-28,3142,13,1822,26631,677.0,3099.0,28.0,15.0,0.0,353.0,358.0,2057.0,363.0,97.0,256.0,358.0,742.0,560.0,435.0,320.0,237.0,98.0,28.0,0.0,34.0,144.0,18.0,213.0,5.0,57.0
2021-04-29,3332,9,1943,27998,690.0,3284.0,37.0,11.0,0.0,369.0,341.0,2182.0,371.0,105.0,264.0,341.0,783.0,646.0,419.0,334.0,220.0,126.0,25.0,0.0,47.0,138.0,1.0,151.0,45.0,127.0
2021-04-30,3788,2,2640,29125,1069.0,3730.0,39.0,19.0,0.0,427.0,473.0,2420.0,405.0,127.0,300.0,473.0,815.0,708.0,490.0,407.0,266.0,102.0,37.0,0.0,36.0,208.0,11.0,271.0,42.0,217.0
2021-05-01,2881,16,2462,29528,873.0,2826.0,40.0,15.0,0.0,345.0,279.0,1899.0,308.0,95.0,250.0,279.0,710.0,553.0,347.0,289.0,197.0,89.0,22.0,0.0,41.0,124.0,0.0,260.0,97.0,166.0
2021-05-02,3418,10,2698,30228,1084.0,3368.0,38.0,12.0,0.0,454.0,390.0,2182.0,336.0,150.0,304.0,390.0,730.0,658.0,446.0,348.0,228.0,85.0,23.0,0.0,26.0,253.0,1.0,306.0,6.0,172.0
2021-05-03,2500,4,2068,30637,737.0,2468.0,24.0,8.0,0.0,290.0,239.0,1683.0,273.0,86.0,204.0,239.0,575.0,509.0,330.0,269.0,185.0,70.0,18.0,0.0,86.0,124.0,0.0,142.0,7.0,245.0
2021-05-04,3120,6,2334,31409,839.0,3062.0,36.0,22.0,0.0,348.0,289.0,2074.0,356.0,121.0,227.0,289.0,740.0,585.0,404.0,345.0,247.0,82.0,27.0,0.0,50.0,152.0,0.0,230.0,70.0,199.0
2021-05-05,3744,7,2304,32819,743.0,3673.0,48.0,23.0,0.0,383.0,303.0,2598.0,434.0,130.0,253.0,303.0,970.0,727.0,512.0,389.0,295.0,107.0,32.0,0.0,34.0,141.0,0.0,126.0,34.0,204.0
2021-05-06,3551,16,2709,33633,924.0,3485.0,44.0,22.0,0.0,376.0,241.0,2500.0,418.0,124.0,252.0,241.0,910.0,700.0,493.0,397.0,263.0,132.0,23.0,0.0,58.0,121.0,9.0,195.0,3.0,360.0
2021-05-07,4498,5,3449,34651,1132.0,4419.0,62.0,17.0,0.0,611.0,372.0,2968.0,524.0,173.0,438.0,372.0,967.0,873.0,635.0,493.0,350.0,139.0,35.0,0.0,110.0,213.0,2.0,168.0,4.0,376.0
2021-05-08,4519,5,2719,36422,993.0,4451.0,52.0,16.0,0.0,486.0,297.0,3050.0,537.0,153.0,333.0,297.0,1086.0,877.0,589.0,498.0,365.0,137.0,35.0,0.0,91.0,124.0,5.0,67.0,10.0,433.0
2021-05-09,3733,6,3211,36923,856.0,3665.0,43.0,25.0,0.0,437.0,238.0,2599.0,422.0,139.0,298.0,238.0,959.0,764.0,461.0,415.0,286.0,108.0,28.0,0.0,54.0,143.0,8.0,83.0,4.0,378.0
2021-05-10,3807,5,3454,37241,782.0,3721.0,63.0,23.0,0.0,452.0,291.0,2544.0,495.0,159.0,293.0,291.0,877.0,707.0,475.0,485.0,313.0,142.0,40.0,0.0,129.0,216.0,0.0,84.0,1.0,210.0
2021-05-11,3973,5,2848,38322,1001.0,3895.0,46.0,32.0,0.0,442.0,296.0,2779.0,427.0,186.0,256.0,296.0,1042.0,795.0,501.0,441.0,296.0,103.0,28.0,0.0,90.0,137.0,18.0,207.0,0.0,181.0
2021-05-12,4765,7,3124,39913,1004.0,4678.0,61.0,26.0,0.0,460.0,324.0,3355.0,582.0,164.0,296.0,324.0,1198.0,980.0,655.0,522.0,400.0,149.0,33.0,0.0,38.0,169.0,4.0,137.0,46.0,382.0
2021-05-13,4855,3,3347,41383,1062.0,4748.0,77.0,30.0,0.0,465.0,480.0,3288.0,577.0,181.0,284.0,480.0,1194.0,977.0,608.0,509.0,364.0,156.0,57.0,0.0,69.0,180.0,3.0,255.0,0.0,323.0
2021-05-14,4113,1,4190,41262,994.0,3999.0,89.0,25.0,0.0,458.0,273.0,2751.0,586.0,179.0,279.0,273.0,983.0,794.0,513.0,461.0,387.0,162.0,37.0,0.0,111.0,215.0,28.0,52.0,0.0,383.0
2021-05-15,4140,9,3432,41922,999.0,4014.0,92.0,34.0,0.0,446.0,235.0,2778.0,605.0,165.0,281.0,235.0,1016.0,814.0,539.0,409.0,429.0,137.0,39.0,0.0,169.0,179.0,13.0,57.0,29.0,397.0
2021-05-16,3780,2,3990,41668,914.0,3675.0,81.0,24.0,0.0,403.0,268.0,2559.0,521.0,160.0,243.0,268.0,913.0,696.0,492.0,458.0,367.0,124.0,30.0,0.0,158.0,111.0,3.0,49.0,0.0,262.0
2021-05-17,4446,3,2784,43279,852.0,4327.0,86.0,33.0,0.0,434.0,307.0,2986.0,681.0,179.0,255.0,307.0,1063.0,842.0,583.0,498.0,460.0,166.0,55.0,0.0,131.0,203.0,7.0,74.0,0.0,230.0
2021-05-18,4865,5,3497,44589,867.0,4730.0,88.0,47.0,0.0,519.0,331.0,3338.0,658.0,211.0,308.0,331.0,1226.0,935.0,607.0,570.0,450.0,154.0,54.0,0.0,158.0,182.0,6.0,74.0,0.0,181.0
2021-05-19,6075,3,3516,47096,1547.0,5906.0,102.0,67.0,0.0,610.0,381.0,4225.0,784.0,248.0,362.0,381.0,1489.0,1312.0,745.0,679.0,536.0,188.0,60.0,0.0,267.0,193.0,1.0,107.0,0.0,687.0
2021-05-20,6806,2,3916,49940,1594.0,6615.0,118.0,73.0,0.0,668.0,466.0,4759.0,844.0,255.0,413.0,466.0,1720.0,1336.0,931.0,772.0,560.0,220.0,64.0,0.0,359.0,230.0,16.0,158.0,0.0,527.0
2021-05-21,6493,2,4508,51865,1243.0,6298.0,106.0,89.0,0.0,694.0,419.0,4571.0,753.0,260.0,434.0,419.0,1666.0,1260.0,904.0,741.0,503.0,201.0,49.0,0.0,310.0,149.0,1.0,75.0,2.0,362.0
2021-05-22,6320,3,4694,53407,1318.0,6107.0,127.0,86.0,0.0,788.0,428.0,4178.0,830.0,313.0,475.0,428.0,1512.0,1208.0,788.0,670.0,520.0,230.0,80.0,0.0,240.0,230.0,25.0,38.0,0.0,365.0
2021-05-23,6976,9,3587,56727,1586.0,6740.0,135.0,101.0,0.0,852.0,438.0,4626.0,899.0,319.0,533.0,438.0,1829.0,1295.0,796.0,706.0,589.0,226.0,84.0,0.0,336.0,317.0,15.0,50.0,6.0,422.0
2021-05-24,6509,26,3452,59718,1481.0,6296.0,120.0,93.0,0.0,793.0,482.0,4472.0,701.0,295.0,498.0,482.0,1688.0,1299.0,830.0,655.0,466.0,184.0,51.0,19.0,244.0,310.0,25.0,45.0,12.0,505.0
2021-05-25,7289,4,3789,63144,1388.0,7060.0,132.0,97.0,0.0,933.0,533.0,4944.0,833.0,388.0,545.0,533.0,1893.0,1389.0,888.0,774.0,549.0,211.0,73.0,0.0,278.0,312.0,43.0,43.0,0.0,367.0
2021-05-26,7478,5,4665,65866,1288.0,7246.0,125.0,107.0,0.0,950.0,501.0,5103.0,836.0,367.0,583.0,501.0,1940.0,1457.0,885.0,821.0,564.0,209.0,63.0,0.0,259.0,234.0,5.0,63.0,0.0,411.0
2021-05-27,7857,9,4598,69062,1495.0,7582.0,147.0,128.0,0.0,990.0,578.0,5390.0,832.0,407.0,583.0,578.0,2024.0,1569.0,956.0,841.0,555.0,203.0,74.0,0.0,247.0,311.0,14.0,43.0,48.0,335.0
2021-05-28,8290,2,4814,72433,1842.0,8026.0,150.0,114.0,0.0,1073.0,627.0,5564.0,871.0,428.0,645.0,627.0,2154.0,1557.0,987.0,866.0,568.0,226.0,77.0,0.0,294.0,298.0,7.0,57.0,60.0,625.0
2021-05-29,9020,6,5527,75851,1704.0,8709.0,165.0,146.0,0.0,1193.0,619.0,6110.0,920.0,477.0,716.0,619.0,2302.0,1702.0,1145.0,961.0,638.0,225.0,57.0,0.0,328.0,385.0,18.0,30.0,78.0,486.0
2021-05-30,6999,4,5121,77620,1366.0,6763.0,142.0,94.0,0.0,939.0,475.0,4656.0,748.0,383.0,556.0,475.0,1817.0,1370.0,837.0,632.0,504.0,188.0,56.0,0.0,161.0,641.0,117.0,399.0,0.0,1091.0
2021-05-31,6824,3,5251,79096,1331.0,6585.0,137.0,102.0,0.0,985.0,518.0,4456.0,750.0,366.0,619.0,518.0,1742.0,1267.0,805.0,642.0,515.0,187.0,48.0,0.0,148.0,268.0,14.0,33.0,0.0,620.0
2021-06-01,7105,2,6083,80024,1362.0,6828.0,154.0,123.0,0.0,966.0,526.0,4800.0,758.0,374.0,592.0,526.0,1944.0,1377.0,786.0,693.0,482.0,208.0,68.0,0.0,201.0,309.0,22.0,33.0,0.0,469.0
2021-06-02,7703,2,5777,81863,1434.0,7394.0,167.0,142.0,0.0,1027.0,507.0,5265.0,706.0,421.0,606.0,507.0,2148.0,1471.0,938.0,708.0,453.0,193.0,60.0,0.0,145.0,265.0,16.0,24.0,54.0,538.0
2021-06-03,8209,64,7049,82913,1820.0,7930.0,143.0,136.0,0.0,929.0,535.0,5766.0,776.0,384.0,545.0,535.0,2279.0,1720.0,980.0,787.0,518.0,202.0,56.0,54.0,197.0,270.0,3.0,22.0,5.0,903.0
2021-06-04,7748,2,6624,83954,1708.0,7445.0,181.0,122.0,0.0,956.0,494.0,5276.0,740.0,392.0,564.0,494.0,2071.0,1517.0,909.0,779.0,485.0,182.0,73.0,0.0,83.0,213.0,4.0,70.0,2.0,879.0
2021-06-05,7452,8,6105,85211,1727.0,7174.0,156.0,122.0,0.0,926.0,491.0,5044.0,718.0,348.0,578.0,491.0,2025.0,1444.0,872.0,703.0,492.0,156.0,70.0,0.0,148.0,274.0,17.0,8.0,66.0,791.0
2021-06-06,6241,14,5133,86240,1290.0,5963.0,166.0,112.0,0.0,858.0,366.0,4287.0,559.0,341.0,517.0,366.0,1744.0,1247.0,715.0,581.0,364.0,146.0,49.0,0.0,64.0,250.0,3.0,35.0,58.0,601.0
2021-06-07,5271,14,7548,83880,1113.0,5003.0,148.0,120.0,0.0,680.0,376.0,3659.0,514.0,252.0,428.0,376.0,1474.0,995.0,651.0,539.0,322.0,140.0,52.0,0.0,66.0,233.0,31.0,34.0,11.0,442.0
2021-06-08,5566,4,6962,82411,1522.0,5338.0,143.0,85.0,0.0,681.0,357.0,3889.0,486.0,266.0,415.0,357.0,1541.0,1144.0,654.0,550.0,305.0,125.0,56.0,0.0,72.0,268.0,72.0,31.0,7.0,830.0
2021-06-09,6239,11,7386,81171,1397.0,5970.0,154.0,115.0,0.0,755.0,415.0,4290.0,564.0,296.0,459.0,415.0,1666.0,1242.0,711.0,671.0,372.0,137.0,55.0,0.0,47.0,212.0,23.0,28.0,109.0,589.0
2021-06-10,5671,8,7325,79449,1453.0,5392.0,155.0,124.0,0.0,754.0,396.0,3892.0,545.0,292.0,462.0,396.0,1467.0,1144.0,718.0,563.0,366.0,141.0,38.0,0.0,66.0,218.0,21.0,48.0,4.0,825.0
2021-06-11,6849,4,7749,78483,2429.0,6544.0,195.0,110.0,0.0,698.0,405.0,4787.0,509.0,283.0,415.0,405.0,1769.0,1545.0,850.0,623.0,327.0,132.0,50.0,0.0,39.0,185.0,45.0,22.0,30.0,1865.0
2021-06-12,5793,6,8334,75859,1517.0,5524.0,161.0,108.0,0.0,722.0,398.0,3908.0,500.0,285.0,437.0,398.0,1488.0,1180.0,704.0,536.0,331.0,123.0,46.0,1.0,28.0,233.0,24.0,12.0,44.0,859.0
2021-06-13,5304,5,8163,72927,1622.0,5058.0,155.0,91.0,0.0,649.0,334.0,3672.0,415.0,257.0,392.0,334.0,1557.0,998.0,630.0,487.0,274.0,104.0,37.0,0.0,39.0,201.0,13.0,33.0,0.0,931.0
2021-06-14,4949,6,6588,71197,1458.0,4687.0,170.0,92.0,0.0,590.0,327.0,3469.0,469.0,237.0,353.0,327.0,1426.0,977.0,639.0,427.0,295.0,112.0,62.0,0.0,13.0,144.0,46.0,15.0,35.0,881.0
2021-06-15,5419,6,6831,69706,1591.0,5138.0,183.0,98.0,0.0,686.0,358.0,3654.0,541.0,262.0,424.0,358.0,1464.0,1040.0,618.0,532.0,302.0,145.0,94.0,0.0,25.0,218.0,65.0,4.0,3.0,843.0
2021-06-16,5150,3,7240,67535,1141.0,4837.0,220.0,93.0,0.0,638.0,355.0,3494.0,496.0,275.0,363.0,355.0,1301.0,1036.0,630.0,527.0,281.0,143.0,72.0,0.0,7.0,130.0,46.0,4.0,2.0,618.0
